Candidate,Party,Year,Electorate,Candidate.Vote,Party.Vote.Electorate,Vote.to.Use,Candidate Previous Vote,Previous Candidate Vote electorate,Same Candidate,Same Electorate,Same Party,Incumbent,No Candidate Run Last Election,Mixer
"DAVIDSON, Lenis ",Maori Party,2014,Christchurch Central,0.003312287,0.0046,0.005620901,NA,0.005620901,FALSE,NA,NA,FALSE,FALSE,FALSE
"ABRAHAM, George",New Zealand First Party,2014,Christchurch Central,0.037470241,0.0719,0.030706776,NA,0.030706776,FALSE,NA,NA,FALSE,FALSE,FALSE
"WOOD, Jacqui",Green Party,1999,Christchurch East,0.040540541,0.0487,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"BEECHAM, Alan",ACT,1999,Christchurch East,0.020864615,0.035,0.017911106,NA,0.017911106,FALSE,NA,NA,FALSE,FALSE,FALSE
"PIESSE, Paul ",Alliance,1999,Christchurch East,0.066535285,0.1138,0.229948376,NA,0.229948376,FALSE,NA,NA,FALSE,FALSE,FALSE
"DALZIEL, Lianne ",Labour Party,1999,Christchurch East,0.567974224,0.4683,0.351737598,NA,0.351737598,FALSE,NA,NA,FALSE,FALSE,FALSE
"KNOX, John",National Party,1999,Christchurch East,0.218812563,0.2426,0.258625031,NA,0.258625031,FALSE,NA,NA,FALSE,FALSE,FALSE
"SILVERLOCK, Margaret",New Zealand First Party,1999,Christchurch East,0.016516517,0.0223,0.093490305,NA,0.093490305,FALSE,NA,NA,FALSE,FALSE,FALSE
"DALZIEL, Lianne ",Labour Party,2002,Christchurch East,0.639203903,0.5129,0.567974224,0.567974224,0.567974224,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"CULVERHOUSE, David",Jim Anderton's Progressive,2002,Christchurch East,0.026945818,0.0372,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"DUXBURY, Paul",United Future,2002,Christchurch East,0.049497593,0.0761,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"PETERS, Andre John",ACT,2002,Christchurch East,0.027171982,0.0385,0.020864615,NA,0.020864615,FALSE,NA,NA,FALSE,FALSE,FALSE
"POUNDER, Colin",Alliance,2002,Christchurch East,0.010177377,0.0148,0.066535285,NA,0.066535285,FALSE,NA,NA,FALSE,FALSE,FALSE
"MCCAMMON, Mary",Green Party,2002,Christchurch East,0.050305321,0.0657,0.040540541,NA,0.040540541,FALSE,NA,NA,FALSE,FALSE,FALSE
"JOHNSTON, Stephen Andrew",National Party,2002,Christchurch East,0.158960938,0.1388,0.218812563,NA,0.218812563,FALSE,NA,NA,FALSE,FALSE,FALSE
"BOYD, Lynda",Alliance,2005,Christchurch East,0.004860393,0.0028,NA,0.01305615,0.010177377,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"MCCAMMON, Mary",Green Party,2005,Christchurch East,0.049431231,0.0551,0.050305321,0.050305321,0.050305321,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"DALZIEL, Lianne ",Labour Party,2005,Christchurch East,0.610134436,0.5344,0.639203903,0.639203903,0.639203903,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"SILCOCK, Karen ",Jim Anderton's Progressive,2005,Christchurch East,0.026990693,0.0262,0.026945818,NA,0.026945818,FALSE,NA,NA,FALSE,FALSE,FALSE
"ROUND, David John ",National Party,2005,Christchurch East,0.261737332,0.2786,0.158960938,NA,0.158960938,FALSE,NA,NA,FALSE,FALSE,FALSE
"WILSON, Dianne ",United Future,2005,Christchurch East,0.035056877,0.0333,0.049497593,NA,0.049497593,FALSE,NA,NA,FALSE,FALSE,FALSE
"SANDYS, Elspeth ",Jim Anderton's Progressive,2008,Christchurch East,0.016931865,0.0202,NA,0.006739243,0.026990693,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"MATHERS, Mojo ",Green Party,2008,Christchurch East,0.054263566,0.0723,NA,0.046496949,0.049431231,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"DALZIEL, Lianne ",Labour Party,2008,Christchurch East,0.529273766,0.4527,0.610134436,0.610134436,0.610134436,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"PIESSE, Paul ",Alliance,2008,Christchurch East,0.003467972,0.0018,0.004860393,NA,0.004860393,FALSE,NA,NA,FALSE,FALSE,FALSE
"GILMORE, Aaron ",National Party,2008,Christchurch East,0.359445124,0.357,0.261737332,NA,0.261737332,FALSE,NA,NA,FALSE,FALSE,FALSE
"SOLOMON, Maretta ",United Future,2008,Christchurch East,0.006017952,0.0095,0.035056877,NA,0.035056877,FALSE,NA,NA,FALSE,FALSE,FALSE
"MATHERS, Mojo ",Green Party,2011,Christchurch East,0.048096814,0.1168,0.054263566,0.054263566,0.054263566,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"GILMORE, Aaron ",National Party,2011,Christchurch East,0.365018618,0.461,0.359445124,0.359445124,0.359445124,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"DALZIEL, Lianne ",Labour Party,2011,Christchurch East,0.555337195,0.3165,0.529273766,0.529273766,0.529273766,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"BAKER, Leighton ",Conservative Party,2011,Christchurch East,0.018618122,0.0215,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"MILLER, Johnny ",United Future,2011,Christchurch East,0.003827058,0.0056,0.006017952,NA,0.006017952,FALSE,NA,NA,FALSE,FALSE,FALSE
"BAKER, Leighton ",Conservative Party,2014,Christchurch East,0.040202041,0.0326,0.018618122,0.018618122,0.018618122,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"MATHERS, Mojo ",Green Party,2014,Christchurch East,0.10132976,0.1266,0.048096814,0.048096814,0.048096814,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"HAYES, Jo ",National Party,2014,Christchurch East,0.352128647,0.3979,NA,0.367747264,0.365018618,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"MATAKI, Tania ",Maori Party,2014,Christchurch East,0.005978765,0.004,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"WILLIAMS, Poto ",Labour Party,2014,Christchurch East,0.48087826,0.3216,0.555337195,NA,0.555337195,FALSE,NA,NA,FALSE,FALSE,FALSE
"PARK, Sam ",United Future,2014,Christchurch East,0.005051026,0.0023,0.003827058,NA,0.003827058,FALSE,NA,NA,FALSE,FALSE,FALSE
"CATCHPOLE, Brent",New Zealand First Party,2005,Clevedon,0.055261794,0.0672,0.118491863,0.118491863,0.118491863,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"HEREORA, David ",Labour Party,2005,Clevedon,0.246448937,0.3161,0.275562472,0.275562472,0.275562472,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"COLLINS, Judith ",National Party,2005,Clevedon,0.600518403,0.5201,0.376937042,0.376937042,0.376937042,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KING, David Sinclair ",Maori Party,2005,Clevedon,0.008605495,0.0053,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"WALKER, John L ",United Future,2005,Clevedon,0.024261275,0.0215,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"BAYLISS, Steve ",Green Party,2005,Clevedon,0.039191291,0.0246,0.046262076,NA,0.046262076,FALSE,NA,NA,FALSE,FALSE,FALSE
"HILL, Brenda ",Jim Anderton's Progressive,2005,Clevedon,0.012337999,0.0101,0.011022499,NA,0.011022499,FALSE,NA,NA,FALSE,FALSE,FALSE
"SOPER, Lesley",Labour Party,1999,Clutha-Southland,0.302279062,0.2997,0.182482217,0.182482217,0.182482217,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"ENGLISH, Bill",National Party,1999,Clutha-Southland,0.512182325,0.4205,0.470925967,0.470925967,0.470925967,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"GOW, Tim",Green Party,1999,Clutha-Southland,0.028004591,0.0305,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"MORRISON, John",ACT,1999,Clutha-Southland,0.030988687,0.0738,0.065356767,NA,0.065356767,FALSE,NA,NA,FALSE,FALSE,FALSE
"WHITE, Roger",Alliance,1999,Clutha-Southland,0.034399082,0.0615,0.074192211,NA,0.074192211,FALSE,NA,NA,FALSE,FALSE,FALSE
"MACKIE, Dave",New Zealand First Party,1999,Clutha-Southland,0.037088047,0.034,0.161876814,NA,0.161876814,FALSE,NA,NA,FALSE,FALSE,FALSE
"WHITE, Roger",Jim Anderton's Progressive,2002,Clutha-Southland,0.00578612,0.0102,0.034399082,0.034399082,0.034399082,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
"MACKIE, Dave",New Zealand First Party,2002,Clutha-Southland,0.036473222,0.0677,0.037088047,0.037088047,0.037088047,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"SOPER, Lesley",Labour Party,2002,Clutha-Southland,0.322059583,0.3182,0.302279062,0.302279062,0.302279062,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"ENGLISH, Bill",National Party,2002,Clutha-Southland,0.556535216,0.4069,0.512182325,0.512182325,0.512182325,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"LIETZE, Joy",United Future,2002,Clutha-Southland,0.025555364,0.066,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"HENDERSON, Roly",ACT,2002,Clutha-Southland,0.013638712,0.0511,0.030988687,NA,0.030988687,FALSE,NA,NA,FALSE,FALSE,FALSE
"FLYNN, James",Alliance,2002,Clutha-Southland,0.004029619,0.0077,0.034399082,NA,0.034399082,FALSE,NA,NA,FALSE,FALSE,FALSE
"BELCHER, Dayle",Green Party,2002,Clutha-Southland,0.020836921,0.0345,0.028004591,NA,0.028004591,FALSE,NA,NA,FALSE,FALSE,FALSE
"LIETZE, Joy",United Future,2005,Clutha-Southland,0.023657684,0.0339,0.025555364,0.025555364,0.025555364,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"MACKIE, Dave",New Zealand First Party,2005,Clutha-Southland,0.033737914,0.0457,0.036473222,0.036473222,0.036473222,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"ENGLISH, Bill",National Party,2005,Clutha-Southland,0.675478297,0.5714,0.556535216,0.556535216,0.556535216,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"GUYTON, Robert ",Green Party,2005,Clutha-Southland,0.027257766,0.0237,0.020836921,NA,0.020836921,FALSE,NA,NA,FALSE,FALSE,FALSE
"TALBOT, David ",Labour Party,2005,Clutha-Southland,0.23575396,0.287,0.322059583,NA,0.322059583,FALSE,NA,NA,FALSE,FALSE,FALSE
"ENGLISH, Bill",National Party,2008,Clutha-Southland,0.678676845,0.5987,0.675478297,0.675478297,0.675478297,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"HENDERSON, Roly ",ACT,2008,Clutha-Southland,0.017709924,0.0389,0.013638712,NA,0.013638712,FALSE,NA,NA,FALSE,FALSE,FALSE
"HUBBARD, Marvin ",Alliance,2008,Clutha-Southland,0.004478372,0.0019,0.004029619,NA,0.004029619,FALSE,NA,NA,FALSE,FALSE,FALSE
"GOW, Tim ",Green Party,2008,Clutha-Southland,0.069109415,0.0511,0.027257766,NA,0.027257766,FALSE,NA,NA,FALSE,FALSE,FALSE
"PRYDE, Don ",Labour Party,2008,Clutha-Southland,0.214554707,0.2394,0.23575396,NA,0.23575396,FALSE,NA,NA,FALSE,FALSE,FALSE
"ENGLISH, Bill",National Party,2011,Clutha-Southland,0.688228619,0.6289,0.678676845,0.678676845,0.678676845,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"CALVERLEY, Ross ",Conservative Party,2011,Clutha-Southland,0.02537914,0.0312,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"NICOLSON, Don ",ACT,2011,Clutha-Southland,0.025585474,0.0183,0.017709924,NA,0.017709924,FALSE,NA,NA,FALSE,FALSE,FALSE
"GOLDSMITH, Rachael ",Green Party,2011,Clutha-Southland,0.084803466,0.0864,0.069109415,NA,0.069109415,FALSE,NA,NA,FALSE,FALSE,FALSE
"LOO, Tat ",Labour Party,2011,Clutha-Southland,0.167646755,0.1621,0.214554707,NA,0.214554707,FALSE,NA,NA,FALSE,FALSE,FALSE
"NICOLSON, Don ",ACT,2014,Clutha-Southland,0.013263953,0.0036,0.025585474,0.025585474,0.025585474,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"GOLDSMITH, Rachael ",Green Party,2014,Clutha-Southland,0.071217223,0.0773,0.084803466,0.084803466,0.084803466,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"ASHTON, Lachie ",Conservative Party,2014,Clutha-Southland,0.041730436,0.0504,0.02537914,NA,0.02537914,FALSE,NA,NA,FALSE,FALSE,FALSE
"CRAIG, Liz ",Labour Party,2014,Clutha-Southland,0.198347107,0.1471,0.167646755,NA,0.167646755,FALSE,NA,NA,FALSE,FALSE,FALSE
"BARCLAY, Todd ",National Party,2014,Clutha-Southland,0.640648913,0.6338,0.688228619,NA,0.688228619,FALSE,NA,NA,FALSE,FALSE,FALSE
"HAWKESWOOD, Margaret",Labour Party,1999,Coromandel,0.113734658,0.3588,0.119180998,0.119180998,0.119180998,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"McDONALD, Robyn",New Zealand First Party,1999,Coromandel,0.036148451,0.0697,0.222172427,0.222172427,0.222172427,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"FITZSIMONS, Jeanette",Green Party,1999,Coromandel,0.399824664,0.0765,0.267800123,0.267800123,0.267800123,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
"McLEAN, Murray",National Party,1999,Coromandel,0.392518995,0.3113,0.33642373,0.33642373,0.33642373,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"BIRD, Tony",Alliance,1999,Coromandel,0.035563998,0.0649,0.267800123,NA,0.267800123,FALSE,NA,NA,FALSE,FALSE,FALSE
"FITZSIMONS, Jeanette",Green Party,2002,Coromandel,0.228805024,0.0944,0.399824664,0.399824664,0.399824664,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"ANDERSON, Annette ",Jim Anderton's Progressive,2002,Coromandel,0.010871497,0.0116,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"OLSEN, David Edward",ACT,2002,Coromandel,0.022839031,0.0624,0.023332026,NA,0.023332026,FALSE,NA,NA,FALSE,FALSE,FALSE
"PURNELL, Max ",Labour Party,2002,Coromandel,0.259138575,0.3439,0.113734658,NA,0.113734658,FALSE,NA,NA,FALSE,FALSE,FALSE
"GOUDIE, Sandra ",National Party,2002,Coromandel,0.435630073,0.2238,0.392518995,NA,0.392518995,FALSE,NA,NA,FALSE,FALSE,FALSE
"ROBERTSON, Stuart",United Future,2002,Coromandel,0.032969963,0.063,0.012128172,NA,0.012128172,FALSE,NA,NA,FALSE,FALSE,FALSE
"ANDERSON, Annette ",Jim Anderton's Progressive,2005,Coromandel,0.007844336,0.0098,0.010871497,0.010871497,0.010871497,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"FITZSIMONS, Jeanette",Green Party,2005,Coromandel,0.1549511,0.0746,0.228805024,0.228805024,0.228805024,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"PURNELL, Max ",Labour Party,2005,Coromandel,0.236858191,0.3171,0.259138575,0.259138575,0.259138575,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"GOUDIE, Sandra ",National Party,2005,Coromandel,0.53198859,0.4416,0.435630073,0.435630073,0.435630073,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"FOOTE, John ",New Zealand First Party,2005,Coromandel,0.050020375,0.1007,0.036148451,NA,0.036148451,FALSE,NA,NA,FALSE,FALSE,FALSE
"ROBERTSON, Lee ",United Future,2005,Coromandel,0.010696822,0.0246,0.032969963,NA,0.032969963,FALSE,NA,NA,FALSE,FALSE,FALSE
"GOUDIE, Sandra ",National Party,2008,Coromandel,0.630465877,0.5165,0.53198859,0.53198859,0.53198859,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"BASSETT, Ray ",ACT,2008,Coromandel,0.017368206,0.044,0.022839031,NA,0.022839031,FALSE,NA,NA,FALSE,FALSE,FALSE
"REDWOOD, James ",Green Party,2008,Coromandel,0.11687781,0.076,0.1549511,NA,0.1549511,FALSE,NA,NA,FALSE,FALSE,FALSE
"KININMONTH, Hugh ",Labour Party,2008,Coromandel,0.225275848,0.2599,0.236858191,NA,0.236858191,FALSE,NA,NA,FALSE,FALSE,FALSE
"DELAHUNTY, Catherine",Green Party,2011,Coromandel,0.167768595,0.1137,NA,0.053671453,0.11687781,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"KININMONTH, Hugh ",Labour Party,2011,Coromandel,0.172830579,0.1805,0.225275848,0.225275848,0.225275848,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"RUREHE, Hugh ",Conservative Party,2011,Coromandel,0.025309917,0.039,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"SIMPSON, Scott ",National Party,2011,Coromandel,0.550516529,0.5214,0.630465877,NA,0.630465877,FALSE,NA,NA,FALSE,FALSE,FALSE
"STONE, Kevin ",New Zealand First Party,2011,Coromandel,0.062809917,0.1103,0.050020375,NA,0.050020375,FALSE,NA,NA,FALSE,FALSE,FALSE
"GRAF, Steve ",United Future,2011,Coromandel,0.005785124,0.0068,0.010696822,NA,0.010696822,FALSE,NA,NA,FALSE,FALSE,FALSE
"DELAHUNTY, Catherine",Green Party,2014,Coromandel,0.164221679,0.0982,0.167768595,0.167768595,0.167768595,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"SIMPSON, Scott ",National Party,2014,Coromandel,0.587306438,0.5417,0.550516529,0.550516529,0.550516529,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"PAKINGA, Hiria ",Maori Party,2014,Coromandel,0.004686227,0.0049,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"OLSEN, David Edward ",ACT,2014,Coromandel,0.004278729,0.0037,0.017368206,NA,0.017368206,FALSE,NA,NA,FALSE,FALSE,FALSE
"WALKDEN, David ",Conservative Party,2014,Coromandel,0.030358598,0.0528,0.025309917,NA,0.025309917,FALSE,NA,NA,FALSE,FALSE,FALSE
"POSCHL, Korbinian ",Labour Party,2014,Coromandel,0.113386308,0.1571,0.172830579,NA,0.172830579,FALSE,NA,NA,FALSE,FALSE,FALSE
"ERTEL, Grant ",New Zealand First Party,2014,Coromandel,0.084555827,0.125,0.062809917,NA,0.062809917,FALSE,NA,NA,FALSE,FALSE,FALSE
"HODGSON, Pete",Labour Party,1999,Dunedin North,0.603836424,0.4788,0.523170034,0.523170034,0.523170034,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"TRITT, Michael",Green Party,1999,Dunedin North,0.042207064,0.0743,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"CALVERT, Hilary ",ACT,1999,Dunedin North,0.029301566,0.0472,0.034837855,NA,0.034837855,FALSE,NA,NA,FALSE,FALSE,FALSE
"FINDLAY, Quentin",Alliance,1999,Dunedin North,0.063022384,0.1241,0.135135949,NA,0.135135949,FALSE,NA,NA,FALSE,FALSE,FALSE
"RICH, Katherine",National Party,1999,Dunedin North,0.197297211,0.2045,0.215832104,NA,0.215832104,FALSE,NA,NA,FALSE,FALSE,FALSE
"WAIPOURI-BAXTER, Donna",New Zealand First Party,1999,Dunedin North,0.00717328,0.0128,0.054921562,NA,0.054921562,FALSE,NA,NA,FALSE,FALSE,FALSE
"MARTIN, Willie James",ACT,2002,Dunedin North,0.017608018,0.0419,NA,0.01620266,0.029301566,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"DIREEN, Pip",Green Party,2002,Dunedin North,0.068671272,0.1236,NA,0.058176394,0.042207064,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"RICH, Katherine",National Party,2002,Dunedin North,0.234863876,0.1619,0.197297211,0.197297211,0.197297211,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"HODGSON, Pete",Labour Party,2002,Dunedin North,0.595049438,0.4971,0.603836424,0.603836424,0.603836424,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JORGENSEN, Frede",Jim Anderton's Progressive,2002,Dunedin North,0.010361642,0.0197,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"PAYNE-HARKER, Carolyn",Alliance,2002,Dunedin North,0.019842882,0.0309,0.063022384,NA,0.063022384,FALSE,NA,NA,FALSE,FALSE,FALSE
"WHITCOMBE, Todd",United Future,2002,Dunedin North,0.023601517,0.0554,0.01665111,NA,0.01665111,FALSE,NA,NA,FALSE,FALSE,FALSE
"RICH, Katherine",National Party,2005,Dunedin North,0.316273368,0.2514,0.234863876,0.234863876,0.234863876,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"HODGSON, Pete",Labour Party,2005,Dunedin North,0.554193482,0.5482,0.595049438,0.595049438,0.595049438,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"BILLOT, Victor ",Alliance,2005,Dunedin North,0.008376749,0.002,0.019842882,NA,0.019842882,FALSE,NA,NA,FALSE,FALSE,FALSE
"JAMIESON, Philippa ",Green Party,2005,Dunedin North,0.074982123,0.1082,0.068671272,NA,0.068671272,FALSE,NA,NA,FALSE,FALSE,FALSE
"BOYACK, James ",Jim Anderton's Progressive,2005,Dunedin North,0.010317704,0.0132,0.010361642,NA,0.010361642,FALSE,NA,NA,FALSE,FALSE,FALSE
"PETERS, Mark ",United Future,2005,Dunedin North,0.020328941,0.0276,0.023601517,NA,0.023601517,FALSE,NA,NA,FALSE,FALSE,FALSE
"BILLOT, Victor ",Alliance,2008,Dunedin North,0.013732072,0.0032,0.008376749,0.008376749,0.008376749,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TUREI, Metiria",Green Party,2008,Dunedin North,0.110975486,0.1581,NA,0.1238785,0.074982123,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"HODGSON, Pete",Labour Party,2008,Dunedin North,0.526192656,0.4424,0.554193482,0.554193482,0.554193482,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"CALVERT, Hilary ",ACT,2008,Dunedin North,0.017597396,0.0227,0.017608018,NA,0.017608018,FALSE,NA,NA,FALSE,FALSE,FALSE
"WOODHOUSE, Michael ",National Party,2008,Dunedin North,0.306377785,0.2935,0.316273368,NA,0.316273368,FALSE,NA,NA,FALSE,FALSE,FALSE
"EDWARDS, Mary ",United Future,2008,Dunedin North,0.007018615,0.0094,0.020328941,NA,0.020328941,FALSE,NA,NA,FALSE,FALSE,FALSE
"BILLOT, Victor ",Alliance,2011,Dunedin North,0.007198684,0.0017,0.013732072,0.013732072,0.013732072,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TUREI, Metiria",Green Party,2011,Dunedin North,0.195084327,0.2339,0.110975486,0.110975486,0.110975486,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"WOODHOUSE, Michael ",National Party,2011,Dunedin North,0.323529412,0.3239,0.306377785,0.306377785,0.306377785,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"McCALLUM, Guy ",ACT,2011,Dunedin North,0.005450432,0.0073,0.017597396,NA,0.017597396,FALSE,NA,NA,FALSE,FALSE,FALSE
"CLARK, David ",Labour Party,2011,Dunedin North,0.442513369,0.338,0.526192656,NA,0.526192656,FALSE,NA,NA,FALSE,FALSE,FALSE
"GEORGE, Pete ",United Future,2011,Dunedin North,0.005964624,0.0061,0.007018615,NA,0.007018615,FALSE,NA,NA,FALSE,FALSE,FALSE
"TUREI, Metiria",Green Party,2014,Dunedin North,0.173691193,0.2294,0.195084327,0.195084327,0.195084327,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"WOODHOUSE, Michael ",National Party,2014,Dunedin North,0.30207164,0.3226,0.323529412,0.323529412,0.323529412,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"CLARK, David ",Labour Party,2014,Dunedin North,0.473925911,0.3182,0.442513369,0.442513369,0.442513369,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"DALEY, Jonathan ",Conservative Party,2014,Dunedin North,0.018063068,0.0273,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"STEWART, Rob ",Mana,2014,Dunedin North,0.00744974,0.0172,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"BLOXHAM, Jenny",New Zealand First Party,1999,Dunedin South,0.028150361,0.0212,NA,0.139238205,0.050525958,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"McLEOD, Sonata",Green Party,1999,Dunedin South,0.04012624,0.0402,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"MARTIN, Willie James",ACT,1999,Dunedin South,0.01620266,0.0343,0.014318523,NA,0.014318523,FALSE,NA,NA,FALSE,FALSE,FALSE
"RYAN, Mark",Alliance,1999,Dunedin South,0.135961452,0.117,0.242507585,NA,0.242507585,FALSE,NA,NA,FALSE,FALSE,FALSE
"BENSON-POPE, David Henry",Labour Party,1999,Dunedin South,0.509045311,0.5052,0.3637472,NA,0.3637472,FALSE,NA,NA,FALSE,FALSE,FALSE
"KEAST, Russell",National Party,1999,Dunedin South,0.210127367,0.2277,0.166123224,NA,0.166123224,FALSE,NA,NA,FALSE,FALSE,FALSE
"BENSON-POPE, David Henry",Labour Party,2002,Dunedin South,0.63310469,0.5589,0.509045311,0.509045311,0.509045311,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"EDWARDS, Russell",Jim Anderton's Progressive,2002,Dunedin South,0.02327819,0.0233,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"DWYER, Matthew Cain",ACT,2002,Dunedin South,0.026661287,0.0349,0.01620266,NA,0.01620266,FALSE,NA,NA,FALSE,FALSE,FALSE
"WILSON, Justin",Alliance,2002,Dunedin South,0.018653589,0.0172,0.135961452,NA,0.135961452,FALSE,NA,NA,FALSE,FALSE,FALSE
"BUTCHER, Felicity",Green Party,2002,Dunedin South,0.062789038,0.0621,0.04012624,NA,0.04012624,FALSE,NA,NA,FALSE,FALSE,FALSE
"FOSTER-BELL, Paul ",National Party,2002,Dunedin South,0.176107266,0.1527,0.210127367,NA,0.210127367,FALSE,NA,NA,FALSE,FALSE,FALSE
"O'BRIEN, Jesse",United Future,2002,Dunedin South,0.041528291,0.0587,0.143412062,NA,0.143412062,FALSE,NA,NA,FALSE,FALSE,FALSE
"BENSON-POPE, David Henry",Labour Party,2005,Dunedin South,0.573768813,0.5713,0.63310469,0.63310469,0.63310469,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"FORD, Chris ",Alliance,2005,Dunedin South,0.005426436,0.0015,0.018653589,NA,0.018653589,FALSE,NA,NA,FALSE,FALSE,FALSE
"THOMLINSON, Peter ",Green Party,2005,Dunedin South,0.062967134,0.0541,0.062789038,NA,0.062789038,FALSE,NA,NA,FALSE,FALSE,FALSE
"VAUGHAN, Martin ",Jim Anderton's Progressive,2005,Dunedin South,0.01924849,0.014,0.02327819,NA,0.02327819,FALSE,NA,NA,FALSE,FALSE,FALSE
"POWELL, Conway ",National Party,2005,Dunedin South,0.269069315,0.2721,0.176107266,NA,0.176107266,FALSE,NA,NA,FALSE,FALSE,FALSE
"HEWARD, Alan ",New Zealand First Party,2005,Dunedin South,0.032763387,0.0439,0.028150361,NA,0.028150361,FALSE,NA,NA,FALSE,FALSE,FALSE
"MOFFAT, Pauline ",United Future,2005,Dunedin South,0.0227296,0.0247,0.041528291,NA,0.041528291,FALSE,NA,NA,FALSE,FALSE,FALSE
