"","Electoral District","Year","Party","2014 Percent","median","lowr","upr"
"126","Hamilton West",2017,"United Future",0.0026,0.0143768963037248,0.00164969692502105,0.0800328228719143
"127","Helensville",2017,"ACT",0.0074,0.00227423449428363,5e-04,0.00764842108439027
"128","Helensville",2017,"Conservative Party",0.0478,0.00127773586558855,5e-04,0.0134018240145267
"129","Helensville",2017,"Green Party",0.1358,0.138666570415057,0.114344295299785,0.159032870886293
"130","Helensville",2017,"Labour Party",0.1253,0.177608210600107,0.125846637100575,0.229152909098514
"131","Helensville",2017,"Mana",0.0096,0.00122795750114374,5e-04,0.0126015007780291
"132","Helensville",2017,"Maori Party",0.0054,0.00507006854235826,0.00252253294887979,0.0137566289519641
"133","Helensville",2017,"National Party",0.5851,0.556082117759847,0.489261189857888,0.612417621924215
"134","Helensville",2017,"New Zealand First Party",0.0738,0.0667687592132655,0.0304165138574382,0.148245977498516
"135","Helensville",2017,"United Future",0.0026,0.0143714687458196,0.00164969692502105,0.0803577693712967
"136","Hunua",2017,"ACT",0.0087,0.00267376217571184,0.000584793362598906,0.00894725968051466
"137","Hunua",2017,"Conservative Party",0.0504,0.00134723614279629,5e-04,0.014130793521593
"138","Hunua",2017,"Green Party",0.0579,0.0608629146291056,0.048752096449614,0.0822516510759709
"139","Hunua",2017,"Labour Party",0.131,0.183410096159847,0.131541402195749,0.237124886999862
"140","Hunua",2017,"Mana",0.0046,0.000588396302631375,5e-04,0.00775081796795721
"141","Hunua",2017,"Maori Party",0.004,0.00375560632767279,0.00186854292509614,0.0125148593383646
"142","Hunua",2017,"National Party",0.6391,0.610082117759847,0.543261189857888,0.666964262857279
"143","Hunua",2017,"New Zealand First Party",0.0958,0.0866727253744016,0.0394837673108751,0.167506233100177
"144","Hunua",2017,"United Future",0.0023,0.014121416474206,0.00145934727982631,0.0792625928668578
"145","Hutt South",2017,"ACT",0.0066,0.00202837130571243,5e-04,0.00680780840779256
"146","Hutt South",2017,"Conservative Party",0.0357,0.000954292267814041,5e-04,0.010009312077795
"147","Hutt South",2017,"Green Party",0.1275,0.129934680517162,0.107355652803554,0.147966794901838
"148","Hutt South",2017,"Labour Party",0.2798,0.324769747029652,0.280257192637548,0.373061850623916
"149","Hutt South",2017,"Mana",0.0072,0.000920968125857804,5e-04,0.009779530708517
"150","Hutt South",2017,"Maori Party",0.0053,0.00497617838416644,0.00247581937575239,0.0125254579900883
"151","Hutt South",2017,"National Party",0.453,0.423982117759847,0.357161189857888,0.475953645261891
"152","Hutt South",2017,"New Zealand First Party",0.0748,0.0676734849478626,0.0308286617416853,0.141112259262312
"153","Hutt South",2017,"United Future",0.0035,0.0137269743024079,0.00222074586060525,0.0728908121422211
"154","Ilam",2017,"ACT",0.0099,0.00304255695856864,0.000665454516060824,0.010096181601652
"155","Ilam",2017,"Conservative Party",0.0368,0.000983696231248086,5e-04,0.0103177222538616
"156","Ilam",2017,"Green Party",0.1296,0.131998943176096,0.109123863555613,0.149346932239456
"157","Ilam",2017,"Labour Party",0.1767,0.220568209966218,0.177173271232999,0.267667434825613
