Electoral District,Maori,Year,Party,Percent,Ratio
North Shore,FALSE,2011,LABOUR PARTY,16.23,0.608777194298575
Northcote,FALSE,2011,LABOUR PARTY,25.02,0.938484621155289
Northland,FALSE,2011,LABOUR PARTY,17.6,0.660165041260315
Ohariu,FALSE,2011,LABOUR PARTY,26.53,0.995123780945236
Otaki,FALSE,2011,LABOUR PARTY,29.59,1.1099024756189
Pakuranga,FALSE,2011,LABOUR PARTY,18.62,0.698424606151538
Palmerston North,FALSE,2011,LABOUR PARTY,33.88,1.27081770442611
Papakura,FALSE,2011,LABOUR PARTY,27.21,1.02063015753938
Port Hills,FALSE,2011,LABOUR PARTY,27.64,1.03675918979745
Rangitata,FALSE,2011,LABOUR PARTY,26.96,1.0112528132033
Rangitikei,FALSE,2011,LABOUR PARTY,21.19,0.794823705926482
Rimutaka,FALSE,2011,LABOUR PARTY,33.13,1.24268567141785
Rodney,FALSE,2011,LABOUR PARTY,13.43,0.503750937734434
Rongotai,FALSE,2011,LABOUR PARTY,34.18,1.28207051762941
Rotorua,FALSE,2011,LABOUR PARTY,21.95,0.823330832708177
Selwyn,FALSE,2011,LABOUR PARTY,16.12,0.604651162790698
Tamaki,FALSE,2011,LABOUR PARTY,17.58,0.659414853713428
Taranaki-King Country,FALSE,2011,LABOUR PARTY,15.95,0.598274568642161
Taupo,FALSE,2011,LABOUR PARTY,20.28,0.760690172543136
Tauranga,FALSE,2011,LABOUR PARTY,15.01,0.563015753938485
Te Atatu,FALSE,2011,LABOUR PARTY,38.91,1.45948987246812
Tukituki,FALSE,2011,LABOUR PARTY,24.14,0.905476369092273
Waikato,FALSE,2011,LABOUR PARTY,16.44,0.616654163540885
Waimakariri,FALSE,2011,LABOUR PARTY,23.41,0.878094523630908
Wairarapa,FALSE,2011,LABOUR PARTY,23.3,0.873968492123031
Waitakere,FALSE,2011,LABOUR PARTY,37.21,1.39572393098275
Waitaki,FALSE,2011,LABOUR PARTY,21.42,0.803450862715679
Wellington Central,FALSE,2011,LABOUR PARTY,26.56,0.996249062265566
West Coast-Tasman,FALSE,2011,LABOUR PARTY,27.25,1.02213053263316
Whanganui,FALSE,2011,LABOUR PARTY,27.41,1.02813203300825
Whangarei,FALSE,2011,LABOUR PARTY,20.33,0.762565641410353
Wigram,FALSE,2011,LABOUR PARTY,30.61,1.14816204051013
Hauraki-Waikato,TRUE,2014,LABOUR PARTY,46.5,1.12809315866084
Ikaroa-Rawhiti,TRUE,2014,LABOUR PARTY,48.09,1.16666666666667
Tamaki Makaurau,TRUE,2014,LABOUR PARTY,40.84,0.990781174187288
Te Tai Hauauru,TRUE,2014,LABOUR PARTY,42.23,1.02450266860747
Te Tai Tokerau,TRUE,2014,LABOUR PARTY,35.47,0.860504609412906
Te Tai Tonga,TRUE,2014,LABOUR PARTY,36.92,0.895681707908782
Waiariki,TRUE,2014,LABOUR PARTY,38.77,0.940562833575934
Auckland Central,FALSE,2014,LABOUR PARTY,21.67,0.900290818446199
Bay of Plenty,FALSE,2014,LABOUR PARTY,13.07,0.542999584545077
Botany,FALSE,2014,LABOUR PARTY,22.27,0.925218113834649
Christchurch Central,FALSE,2014,LABOUR PARTY,26.25,1.0905691732447
Christchurch East,FALSE,2014,LABOUR PARTY,32.16,1.33610303282094
Clutha-Southland,FALSE,2014,LABOUR PARTY,14.71,0.611134191940174
Coromandel,FALSE,2014,LABOUR PARTY,15.71,0.652679684254258
Dunedin North,FALSE,2014,LABOUR PARTY,31.82,1.32197756543415
Dunedin South,FALSE,2014,LABOUR PARTY,33.27,1.38221852928957
East Coast,FALSE,2014,LABOUR PARTY,22.74,0.944744495222268
East Coast Bays,FALSE,2014,LABOUR PARTY,12.15,0.50477773161612
Epsom,FALSE,2014,LABOUR PARTY,13.42,0.557540506855006
Hamilton East,FALSE,2014,LABOUR PARTY,23.77,0.987536352305775
Hamilton West,FALSE,2014,LABOUR PARTY,25.69,1.06730369754882
Helensville,FALSE,2014,LABOUR PARTY,12.53,0.520565018695472
Hunua,FALSE,2014,LABOUR PARTY,13.1,0.544245949314499
Hutt South,FALSE,2014,LABOUR PARTY,27.98,1.16244287494807
Ilam,FALSE,2014,LABOUR PARTY,17.67,0.734108849189863
Invercargill,FALSE,2014,LABOUR PARTY,25.07,1.04154549231408
Kaikoura,FALSE,2014,LABOUR PARTY,17.1,0.710427918570835
Kelston,FALSE,2014,LABOUR PARTY,42.13,1.75031159119236
Mana,FALSE,2014,LABOUR PARTY,34.39,1.42874948068135
Mangere,FALSE,2014,LABOUR PARTY,67.56,2.80681346073951
Manukau East,FALSE,2014,LABOUR PARTY,63.7,2.64644786040715
Manurewa,FALSE,2014,LABOUR PARTY,53.03,2.20315745741587
Maungakiekie,FALSE,2014,LABOUR PARTY,35.3,1.46655587868716
Mt Albert,FALSE,2014,LABOUR PARTY,29.45,1.22351474864977
Mt Roskill,FALSE,2014,LABOUR PARTY,35.63,1.48026589115081
Napier,FALSE,2014,LABOUR PARTY,25.96,1.07852098047362
Nelson,FALSE,2014,LABOUR PARTY,24.71,1.02658911508101
New Lynn,FALSE,2014,LABOUR PARTY,36.09,1.49937681761529
New Plymouth,FALSE,2014,LABOUR PARTY,21.16,0.879102617366016
North Shore,FALSE,2014,LABOUR PARTY,14.21,0.590361445783133
Northcote,FALSE,2014,LABOUR PARTY,22.11,0.918570835064396
Northland,FALSE,2014,LABOUR PARTY,16.63,0.690901537183216
Ohariu,FALSE,2014,LABOUR PARTY,23.5,0.976319069380972
Otaki,FALSE,2014,LABOUR PARTY,24.84,1.03199002908184
Pakuranga,FALSE,2014,LABOUR PARTY,15.96,0.663066057332779
Palmerston North,FALSE,2014,LABOUR PARTY,30.97,1.28666389696718
Papakura,FALSE,2014,LABOUR PARTY,25.93,1.0772746157042
Port Hills,FALSE,2014,LABOUR PARTY,23.87,0.991690901537183
Rangitata,FALSE,2014,LABOUR PARTY,22.28,0.92563356875779
Rangitikei,FALSE,2014,LABOUR PARTY,18.49,0.768176152887412
Rimutaka,FALSE,2014,LABOUR PARTY,32.88,1.36601578728708
Rodney,FALSE,2014,LABOUR PARTY,12.33,0.512255920232655
Rongotai,FALSE,2014,LABOUR PARTY,30.52,1.26796842542584
Rotorua,FALSE,2014,LABOUR PARTY,21.17,0.879518072289157
Selwyn,FALSE,2014,LABOUR PARTY,12.97,0.538845035313668
Tamaki,FALSE,2014,LABOUR PARTY,14.81,0.615288741171583
Taranaki-King Country,FALSE,2014,LABOUR PARTY,13.35,0.55463232239302
Taupo,FALSE,2014,LABOUR PARTY,18.63,0.773992521811383
Tauranga,FALSE,2014,LABOUR PARTY,14.43,0.599501454092231
Te Atatu,FALSE,2014,LABOUR PARTY,35.04,1.4557540506855
Tukituki,FALSE,2014,LABOUR PARTY,22.84,0.948899044453677
Upper Harbour,FALSE,2014,LABOUR PARTY,23.45,0.974241794765268
Waikato,FALSE,2014,LABOUR PARTY,14.78,0.61404237640216
Waimakariri,FALSE,2014,LABOUR PARTY,18.96,0.787702534275031
Wairarapa,FALSE,2014,LABOUR PARTY,20.62,0.85666805151641
Waitaki,FALSE,2014,LABOUR PARTY,18.07,0.750727046115496
Wellington Central,FALSE,2014,LABOUR PARTY,23.84,0.990444536767761
West Coast-Tasman,FALSE,2014,LABOUR PARTY,23.53,0.977565434150395
Whanganui,FALSE,2014,LABOUR PARTY,25.53,1.06065641877856
Whangarei,FALSE,2014,LABOUR PARTY,17.85,0.741587037806398
Wigram,FALSE,2014,LABOUR PARTY,28.67,1.19110926464479
